fid,class,natura_cod,status,area
94887,natura2000,"7160",II,"242.593784"
94889,natura2000,9020*,I,"58239.7854"
94890,natura2000,"7160",I,"95084.2466"
94891,natura2000,9010*,I,"41895.9612"
94892,natura2000,6270*,II,"18.4123548"
94893,natura2000,"7140",III,"2527.10309"
94894,natura2000,7220*,I,"384.387894"
94895,natura2000,"9050",I,"227578.031"
94896,natura2000,9080*,I,"21226.1962"
94897,natura2000,9010*,I,"12952.0671"
94898,natura2000,9010*,III,"51290.2942"
94899,natura2000,"9050",I,"13679.0355"
94900,natura2000,6270*,II,"17.1620513"
94912,natura2000,9080*,II,"2714.67996"
95067,natura2000,6280*,II,"9504.87347"
